@HD	VN:1.6
@SQ	SN:Contig005504_C_parapsilosis_CDC317	LN:898305	M5:e984704923a1a20d09ff8f42fc5d4404	UR:file:/Users/liaoc/Documents/Fungal_genomic_analysis/sequences/CDC317/C_parapsilosis_CDC317_current_chromosomes.fasta
@SQ	SN:Contig005569_C_parapsilosis_CDC317	LN:2235583	M5:f4efb2243aa065c7c3dcc7261b5b9212	UR:file:/Users/liaoc/Documents/Fungal_genomic_analysis/sequences/CDC317/C_parapsilosis_CDC317_current_chromosomes.fasta
@SQ	SN:Contig005806_C_parapsilosis_CDC317	LN:1039767	M5:d21cf10f877289c51c2d58a1cdcd4277	UR:file:/Users/liaoc/Documents/Fungal_genomic_analysis/sequences/CDC317/C_parapsilosis_CDC317_current_chromosomes.fasta
@SQ	SN:Contig005807_C_parapsilosis_CDC317	LN:2091826	M5:7a239b7fb56c6342271a3e8d71739bfd	UR:file:/Users/liaoc/Documents/Fungal_genomic_analysis/sequences/CDC317/C_parapsilosis_CDC317_current_chromosomes.fasta
@SQ	SN:Contig005809_C_parapsilosis_CDC317	LN:3023470	M5:671f162f0793223cb1a51815caa73b21	UR:file:/Users/liaoc/Documents/Fungal_genomic_analysis/sequences/CDC317/C_parapsilosis_CDC317_current_chromosomes.fasta
@SQ	SN:Contig006110_C_parapsilosis_CDC317	LN:957321	M5:13dcfd81290ee2d847806309da48b8ba	UR:file:/Users/liaoc/Documents/Fungal_genomic_analysis/sequences/CDC317/C_parapsilosis_CDC317_current_chromosomes.fasta
@SQ	SN:Contig006139_C_parapsilosis_CDC317	LN:962442	M5:51048d416742f3cc1a9a881d93cf7318	UR:file:/Users/liaoc/Documents/Fungal_genomic_analysis/sequences/CDC317/C_parapsilosis_CDC317_current_chromosomes.fasta
@SQ	SN:Contig006372_C_parapsilosis_CDC317	LN:1789679	M5:b4e2b46d47e6e2d2a68d56e66d1caef8	UR:file:/Users/liaoc/Documents/Fungal_genomic_analysis/sequences/CDC317/C_parapsilosis_CDC317_current_chromosomes.fasta
@SQ	SN:mito_C_parapsilosis_CDC317	LN:31781	M5:154da44485e3d21c2a32288e05f71f67	UR:file:/Users/liaoc/Documents/Fungal_genomic_analysis/sequences/CDC317/C_parapsilosis_CDC317_current_chromosomes.fasta
CONTIG	START	END	GC_CONTENT
Contig005569_C_parapsilosis_CDC317	1759219	1760844	0.410209
Contig005569_C_parapsilosis_CDC317	1761961	1763592	0.401961
Contig005569_C_parapsilosis_CDC317	1764621	1766252	0.392770
Contig005569_C_parapsilosis_CDC317	1771047	1773263	0.385205
Contig005569_C_parapsilosis_CDC317	1774120	1776231	0.392519
Contig005569_C_parapsilosis_CDC317	1776621	1780823	0.410183
Contig005569_C_parapsilosis_CDC317	1781085	1783634	0.410196
Contig005569_C_parapsilosis_CDC317	1784000	1785052	0.412156
Contig005569_C_parapsilosis_CDC317	1785412	1786221	0.402469
Contig005569_C_parapsilosis_CDC317	1786650	1786895	0.394309
Contig005569_C_parapsilosis_CDC317	1787107	1788156	0.378095
Contig005569_C_parapsilosis_CDC317	1788994	1789461	0.403846
Contig005569_C_parapsilosis_CDC317	1789517	1791532	0.402282
Contig005569_C_parapsilosis_CDC317	1792025	1792504	0.402083
Contig005569_C_parapsilosis_CDC317	1792954	1793988	0.379710
Contig005569_C_parapsilosis_CDC317	1794186	1795937	0.404680
Contig005569_C_parapsilosis_CDC317	1796236	1796670	0.388506
Contig005569_C_parapsilosis_CDC317	1796714	1797458	0.409396
Contig005569_C_parapsilosis_CDC317	1797731	1798702	0.402263
Contig005569_C_parapsilosis_CDC317	1798817	1800550	0.402537
Contig005569_C_parapsilosis_CDC317	1800659	1801501	0.403321
Contig005569_C_parapsilosis_CDC317	1801686	1803364	0.388922
Contig005569_C_parapsilosis_CDC317	1806857	1810396	0.425706
Contig005569_C_parapsilosis_CDC317	1810774	1812153	0.380435
Contig005569_C_parapsilosis_CDC317	1812616	1813428	0.383764
Contig005569_C_parapsilosis_CDC317	1814575	1816272	0.376325
Contig005569_C_parapsilosis_CDC317	1817174	1817602	0.391608
Contig005569_C_parapsilosis_CDC317	1817667	1818893	0.404238
Contig005569_C_parapsilosis_CDC317	1818973	1820928	0.423824
Contig005569_C_parapsilosis_CDC317	1821014	1822195	0.410321
Contig005569_C_parapsilosis_CDC317	1822299	1823222	0.387446
Contig005569_C_parapsilosis_CDC317	1823427	1825202	0.412162
Contig005569_C_parapsilosis_CDC317	1825242	1826648	0.407960
Contig005569_C_parapsilosis_CDC317	1826879	1828174	0.380401
Contig005569_C_parapsilosis_CDC317	1828258	1829706	0.392685
Contig005569_C_parapsilosis_CDC317	1830074	1831693	0.383333
Contig005569_C_parapsilosis_CDC317	1832063	1832899	0.401434
Contig005569_C_parapsilosis_CDC317	1833166	1835814	0.397508
Contig005569_C_parapsilosis_CDC317	1836718	1838670	0.401946
Contig005569_C_parapsilosis_CDC317	1839302	1843513	0.403846
Contig005569_C_parapsilosis_CDC317	1845413	1847275	0.379495
Contig005569_C_parapsilosis_CDC317	1848043	1849983	0.401855
Contig005569_C_parapsilosis_CDC317	1851680	1853137	0.426612
Contig005569_C_parapsilosis_CDC317	1853372	1854466	0.401826
Contig005569_C_parapsilosis_CDC317	1854516	1855958	0.395010
Contig005569_C_parapsilosis_CDC317	1856587	1860372	0.400423
Contig005569_C_parapsilosis_CDC317	1860614	1863487	0.416493
Contig005569_C_parapsilosis_CDC317	1864014	1865396	0.389009
Contig005569_C_parapsilosis_CDC317	1865599	1868370	0.391414
Contig005569_C_parapsilosis_CDC317	1868700	1870595	0.413502
Contig005569_C_parapsilosis_CDC317	1870620	1871606	0.403242
Contig005569_C_parapsilosis_CDC317	1871766	1873430	0.412613
Contig005569_C_parapsilosis_CDC317	1875888	1879169	0.416819
Contig005569_C_parapsilosis_CDC317	1879331	1880593	0.434679
Contig005569_C_parapsilosis_CDC317	1880779	1881858	0.412963
Contig005569_C_parapsilosis_CDC317	1882074	1882307	0.397436
Contig005569_C_parapsilosis_CDC317	1882722	1883222	0.379242
Contig005569_C_parapsilosis_CDC317	1883271	1884023	0.413015
Contig005569_C_parapsilosis_CDC317	1884026	1887511	0.385542
Contig005569_C_parapsilosis_CDC317	1888097	1888744	0.368827
Contig005569_C_parapsilosis_CDC317	1888885	1889451	0.435626
Contig005569_C_parapsilosis_CDC317	1889494	1890327	0.374101
Contig005569_C_parapsilosis_CDC317	1891199	1891696	0.383534
Contig005569_C_parapsilosis_CDC317	1891710	1893486	0.378728
Contig005569_C_parapsilosis_CDC317	1893632	1895062	0.380853
Contig005569_C_parapsilosis_CDC317	1895479	1896024	0.408425
Contig005569_C_parapsilosis_CDC317	1896151	1896771	0.371981
Contig005569_C_parapsilosis_CDC317	1897341	1898204	0.398148
Contig005569_C_parapsilosis_CDC317	1898709	1899557	0.399293
Contig005569_C_parapsilosis_CDC317	1900472	1902367	0.413502
Contig005569_C_parapsilosis_CDC317	1904197	1907442	0.393099
Contig005569_C_parapsilosis_CDC317	1907699	1908178	0.408333
Contig005569_C_parapsilosis_CDC317	1908343	1910520	0.393480
Contig005569_C_parapsilosis_CDC317	1910904	1914719	0.387579
Contig005569_C_parapsilosis_CDC317	1915369	1917372	0.414172
Contig005569_C_parapsilosis_CDC317	1917804	1918382	0.385147
Contig005569_C_parapsilosis_CDC317	1919922	1921550	0.381829
Contig005569_C_parapsilosis_CDC317	1921710	1922183	0.419831
Contig005569_C_parapsilosis_CDC317	1922500	1923363	0.377315
Contig005569_C_parapsilosis_CDC317	1923623	1924816	0.370184
Contig005569_C_parapsilosis_CDC317	1925075	1926892	0.404290
Contig005569_C_parapsilosis_CDC317	1927624	1928274	0.393241
Contig005569_C_parapsilosis_CDC317	1928897	1930537	0.396100
Contig005569_C_parapsilosis_CDC317	1930922	1932907	0.414904
Contig005569_C_parapsilosis_CDC317	1933605	1935071	0.391956
Contig005569_C_parapsilosis_CDC317	1935576	1936601	0.393762
Contig005569_C_parapsilosis_CDC317	1938656	1940371	0.395105
Contig005569_C_parapsilosis_CDC317	1940525	1943572	0.401575
Contig005569_C_parapsilosis_CDC317	1943782	1945206	0.442105
Contig005569_C_parapsilosis_CDC317	1945385	1946131	0.436412
Contig005569_C_parapsilosis_CDC317	1947342	1948022	0.408223
Contig005569_C_parapsilosis_CDC317	1955678	1957705	0.428501
Contig005569_C_parapsilosis_CDC317	1958136	1958825	0.375362
Contig005569_C_parapsilosis_CDC317	1959159	1961114	0.361963
Contig005569_C_parapsilosis_CDC317	1961594	1963333	0.412069
Contig005569_C_parapsilosis_CDC317	1963446	1964999	0.406049
Contig005569_C_parapsilosis_CDC317	1965200	1968667	0.412630
Contig005569_C_parapsilosis_CDC317	1968749	1969324	0.388889
Contig005569_C_parapsilosis_CDC317	1970136	1970657	0.400383
Contig005569_C_parapsilosis_CDC317	1970893	1971423	0.397363
Contig005569_C_parapsilosis_CDC317	1971456	1975142	0.402766
Contig005569_C_parapsilosis_CDC317	1975326	1976147	0.379562
Contig005569_C_parapsilosis_CDC317	1976190	1976858	0.394619
Contig005569_C_parapsilosis_CDC317	1977262	1978263	0.407186
Contig005569_C_parapsilosis_CDC317	1980120	1980860	0.425101
Contig005569_C_parapsilosis_CDC317	1980942	1983455	0.408910
Contig005569_C_parapsilosis_CDC317	1984171	1985145	0.416410
Contig005569_C_parapsilosis_CDC317	1985316	1985807	0.373984
Contig005569_C_parapsilosis_CDC317	1986064	1990500	0.385396
Contig005569_C_parapsilosis_CDC317	1990572	1992008	0.382046
Contig005569_C_parapsilosis_CDC317	1992182	1992922	0.425101
Contig005569_C_parapsilosis_CDC317	1994779	1995780	0.407186
Contig005569_C_parapsilosis_CDC317	1996717	1997735	0.378803
Contig005569_C_parapsilosis_CDC317	1998551	1999696	0.373473
Contig005569_C_parapsilosis_CDC317	1999815	2001479	0.390991
Contig005569_C_parapsilosis_CDC317	2002612	2004747	0.424157
Contig005569_C_parapsilosis_CDC317	2005667	2007400	0.395617
Contig005569_C_parapsilosis_CDC317	2007656	2008876	0.408681
Contig005569_C_parapsilosis_CDC317	2009083	2010735	0.431337
Contig005569_C_parapsilosis_CDC317	2012563	2013748	0.368465
Contig005569_C_parapsilosis_CDC317	2014135	2015775	0.389397
Contig005569_C_parapsilosis_CDC317	2015837	2016571	0.397279
Contig005569_C_parapsilosis_CDC317	2016748	2019168	0.346551
Contig005569_C_parapsilosis_CDC317	2021326	2024877	0.380068
Contig005569_C_parapsilosis_CDC317	2025215	2027680	0.400243
Contig005569_C_parapsilosis_CDC317	2029507	2030934	0.422269
Contig005569_C_parapsilosis_CDC317	2031344	2033116	0.386351
Contig005569_C_parapsilosis_CDC317	2034483	2035085	0.391376
Contig005569_C_parapsilosis_CDC317	2035810	2036775	0.356108
Contig005569_C_parapsilosis_CDC317	2038021	2039394	0.364629
Contig005569_C_parapsilosis_CDC317	2043245	2044945	0.385655
Contig005569_C_parapsilosis_CDC317	2045130	2047268	0.399719
Contig005569_C_parapsilosis_CDC317	2047441	2052219	0.375811
Contig005569_C_parapsilosis_CDC317	2053900	2055486	0.383113
Contig005569_C_parapsilosis_CDC317	2055623	2056522	0.404444
Contig005569_C_parapsilosis_CDC317	2056542	2057099	0.369176
Contig005569_C_parapsilosis_CDC317	2057295	2058173	0.411832
Contig005569_C_parapsilosis_CDC317	2058238	2059524	0.383838
Contig005569_C_parapsilosis_CDC317	2060005	2060451	0.357942
Contig005569_C_parapsilosis_CDC317	2060503	2062386	0.375796
Contig005569_C_parapsilosis_CDC317	2063198	2065438	0.405622
Contig005569_C_parapsilosis_CDC317	2065761	2067137	0.391431
Contig005569_C_parapsilosis_CDC317	2067322	2069322	0.363318
Contig005569_C_parapsilosis_CDC317	2070936	2073425	0.357831
Contig005569_C_parapsilosis_CDC317	2073616	2076126	0.407009
Contig005569_C_parapsilosis_CDC317	2078898	2081126	0.373710
Contig005569_C_parapsilosis_CDC317	2084174	2085082	0.423542
Contig005569_C_parapsilosis_CDC317	2085290	2087512	0.414305
Contig005569_C_parapsilosis_CDC317	2088880	2090379	0.386000
Contig005569_C_parapsilosis_CDC317	2090460	2097323	0.396562
Contig005569_C_parapsilosis_CDC317	2098777	2099691	0.382514
Contig005569_C_parapsilosis_CDC317	2099929	2100522	0.377104
Contig005569_C_parapsilosis_CDC317	2100653	2101306	0.418960
Contig005569_C_parapsilosis_CDC317	2101583	2103055	0.393075
Contig005569_C_parapsilosis_CDC317	2104896	2105828	0.403001
Contig005569_C_parapsilosis_CDC317	2105914	2107680	0.394454
Contig005569_C_parapsilosis_CDC317	2109725	2111479	0.380627
Contig005569_C_parapsilosis_CDC317	2111647	2111916	0.370370
Contig005569_C_parapsilosis_CDC317	2111962	2114931	0.398990
Contig005569_C_parapsilosis_CDC317	2115095	2116156	0.419021
Contig005569_C_parapsilosis_CDC317	2116465	2116932	0.435897
Contig005569_C_parapsilosis_CDC317	2117360	2120488	0.413231
Contig005569_C_parapsilosis_CDC317	2121182	2123143	0.394495
Contig005569_C_parapsilosis_CDC317	2123490	2123917	0.378505
Contig005569_C_parapsilosis_CDC317	2124724	2129179	0.419659
Contig005569_C_parapsilosis_CDC317	2129266	2133030	0.397610
Contig005569_C_parapsilosis_CDC317	2133323	2134360	0.399807
Contig005569_C_parapsilosis_CDC317	2135092	2135718	0.398724
Contig005569_C_parapsilosis_CDC317	2135841	2137796	0.404908
Contig005569_C_parapsilosis_CDC317	2138010	2139602	0.421218
Contig005569_C_parapsilosis_CDC317	2141912	2143945	0.412488
Contig005569_C_parapsilosis_CDC317	2145425	2146444	0.369608
Contig005569_C_parapsilosis_CDC317	2146822	2147220	0.421053
Contig005569_C_parapsilosis_CDC317	2147408	2148349	0.382166
Contig005569_C_parapsilosis_CDC317	2148964	2149419	0.401316
Contig005569_C_parapsilosis_CDC317	2149478	2150854	0.420479
Contig005569_C_parapsilosis_CDC317	2151143	2152444	0.406298
Contig005569_C_parapsilosis_CDC317	2152493	2152804	0.378205
Contig005569_C_parapsilosis_CDC317	2153062	2153913	0.394366
Contig005569_C_parapsilosis_CDC317	2155512	2157233	0.403020
Contig005569_C_parapsilosis_CDC317	2157277	2158068	0.386364
Contig005569_C_parapsilosis_CDC317	2162438	2164411	0.396150
Contig005569_C_parapsilosis_CDC317	2165292	2166077	0.380407
Contig005569_C_parapsilosis_CDC317	2166435	2168750	0.412781
Contig005569_C_parapsilosis_CDC317	2169414	2170814	0.371877
Contig005569_C_parapsilosis_CDC317	2171275	2173032	0.401593
Contig005569_C_parapsilosis_CDC317	2173211	2174008	0.431078
Contig005569_C_parapsilosis_CDC317	2174239	2177133	0.387219
Contig005569_C_parapsilosis_CDC317	2177152	2177760	0.417077
Contig005569_C_parapsilosis_CDC317	2178035	2182375	0.408431
Contig005569_C_parapsilosis_CDC317	2182407	2184770	0.398477
Contig005569_C_parapsilosis_CDC317	2185044	2185702	0.350531
Contig005569_C_parapsilosis_CDC317	2186218	2186988	0.378729
Contig005569_C_parapsilosis_CDC317	2187708	2192237	0.411258
Contig005569_C_parapsilosis_CDC317	2193116	2193928	0.403444
Contig005569_C_parapsilosis_CDC317	2194326	2195630	0.393870
Contig005569_C_parapsilosis_CDC317	2196237	2199341	0.413527
Contig005569_C_parapsilosis_CDC317	2199594	2201339	0.411798
Contig005569_C_parapsilosis_CDC317	2201381	2201923	0.421731
Contig005569_C_parapsilosis_CDC317	2202013	2205129	0.419955
Contig005569_C_parapsilosis_CDC317	2206303	2208243	0.383823
Contig005569_C_parapsilosis_CDC317	2208680	2210584	0.446194
Contig005569_C_parapsilosis_CDC317	2210945	2214430	0.440906
Contig005569_C_parapsilosis_CDC317	2214519	2216519	0.370315
Contig005569_C_parapsilosis_CDC317	2217215	2219086	0.401175
Contig005569_C_parapsilosis_CDC317	2219175	2220062	0.404279
Contig005569_C_parapsilosis_CDC317	2220444	2221595	0.434028
Contig005569_C_parapsilosis_CDC317	2223180	2225030	0.446786
Contig005569_C_parapsilosis_CDC317	2225040	2226209	0.391453
Contig005569_C_parapsilosis_CDC317	2226253	2227281	0.406220
Contig005569_C_parapsilosis_CDC317	2227369	2228634	0.425750
Contig005569_C_parapsilosis_CDC317	2228801	2230678	0.415335
Contig005569_C_parapsilosis_CDC317	2231014	2233188	0.382989
Contig005806_C_parapsilosis_CDC317	6916	7959	0.417625
Contig005806_C_parapsilosis_CDC317	8941	9180	0.345833
Contig005806_C_parapsilosis_CDC317	9338	10132	0.398742
Contig005806_C_parapsilosis_CDC317	10329	11810	0.395412
Contig005806_C_parapsilosis_CDC317	11869	14253	0.392872
Contig005806_C_parapsilosis_CDC317	14347	15048	0.397436
Contig005806_C_parapsilosis_CDC317	15155	16351	0.402673
Contig005806_C_parapsilosis_CDC317	16501	18615	0.420331
Contig005806_C_parapsilosis_CDC317	20746	23502	0.467537
Contig005806_C_parapsilosis_CDC317	25310	28084	0.462703
Contig005806_C_parapsilosis_CDC317	30523	32544	0.369436
Contig005806_C_parapsilosis_CDC317	32688	33149	0.411255
Contig005806_C_parapsilosis_CDC317	33290	34360	0.407096
Contig005806_C_parapsilosis_CDC317	34389	34952	0.425532
Contig005806_C_parapsilosis_CDC317	35124	35816	0.411255
Contig005806_C_parapsilosis_CDC317	35946	36392	0.431767
Contig005806_C_parapsilosis_CDC317	36633	38975	0.399915
Contig005806_C_parapsilosis_CDC317	39450	42179	0.397436
Contig005806_C_parapsilosis_CDC317	42548	43246	0.429185
Contig005806_C_parapsilosis_CDC317	43628	45679	0.401559
Contig005806_C_parapsilosis_CDC317	45891	46706	0.409314
Contig005806_C_parapsilosis_CDC317	47034	47783	0.396000
Contig005806_C_parapsilosis_CDC317	49832	51268	0.417537
Contig005806_C_parapsilosis_CDC317	52447	54459	0.375559
Contig005806_C_parapsilosis_CDC317	54719	55657	0.421725
Contig005806_C_parapsilosis_CDC317	55790	56923	0.391534
Contig005806_C_parapsilosis_CDC317	56987	57430	0.403153
Contig005806_C_parapsilosis_CDC317	57600	61247	0.387061
Contig005806_C_parapsilosis_CDC317	61420	63258	0.389886
Contig005806_C_parapsilosis_CDC317	63596	64618	0.387097
Contig005806_C_parapsilosis_CDC317	64885	69552	0.437661
Contig005806_C_parapsilosis_CDC317	70864	71907	0.369732
Contig005806_C_parapsilosis_CDC317	72943	74163	0.392301
Contig005806_C_parapsilosis_CDC317	74346	74624	0.369176
Contig005806_C_parapsilosis_CDC317	74911	75873	0.366563
Contig005806_C_parapsilosis_CDC317	76050	76892	0.399763
Contig005806_C_parapsilosis_CDC317	76923	79214	0.390925
Contig005806_C_parapsilosis_CDC317	79378	80292	0.397814
Contig005806_C_parapsilosis_CDC317	80388	81527	0.405263
Contig005806_C_parapsilosis_CDC317	81655	83064	0.398582
Contig005806_C_parapsilosis_CDC317	83675	84802	0.425532
Contig005806_C_parapsilosis_CDC317	84882	86564	0.390969
Contig005806_C_parapsilosis_CDC317	86738	87952	0.409053
Contig005806_C_parapsilosis_CDC317	88052	88561	0.380392
Contig005806_C_parapsilosis_CDC317	88568	89317	0.384000
Contig005806_C_parapsilosis_CDC317	90349	92037	0.399645
Contig005806_C_parapsilosis_CDC317	92101	97113	0.400958
Contig005806_C_parapsilosis_CDC317	97249	99153	0.414698
Contig005806_C_parapsilosis_CDC317	99193	100215	0.387097
Contig005806_C_parapsilosis_CDC317	100497	101021	0.403810
Contig005806_C_parapsilosis_CDC317	101280	102524	0.357430
Contig005806_C_parapsilosis_CDC317	102704	104539	0.381808
Contig005806_C_parapsilosis_CDC317	104559	105785	0.394458
Contig005806_C_parapsilosis_CDC317	105954	106669	0.377095
Contig005806_C_parapsilosis_CDC317	107270	108085	0.381127
Contig005806_C_parapsilosis_CDC317	108143	108808	0.384384
Contig005806_C_parapsilosis_CDC317	109949	111811	0.407407
Contig005806_C_parapsilosis_CDC317	112010	112564	0.441441
Contig005806_C_parapsilosis_CDC317	112887	113336	0.366667
Contig005806_C_parapsilosis_CDC317	113394	115145	0.377283
Contig005806_C_parapsilosis_CDC317	115931	117721	0.376884
Contig005806_C_parapsilosis_CDC317	118458	121424	0.397371
Contig005806_C_parapsilosis_CDC317	121570	122223	0.457187
Contig005806_C_parapsilosis_CDC317	122329	122997	0.394619
Contig005806_C_parapsilosis_CDC317	124186	125742	0.396917
Contig005806_C_parapsilosis_CDC317	126531	128294	0.417800
Contig005806_C_parapsilosis_CDC317	128323	130077	0.402849
Contig005806_C_parapsilosis_CDC317	130268	131194	0.414239
Contig005806_C_parapsilosis_CDC317	131450	133885	0.382594
Contig005806_C_parapsilosis_CDC317	133937	135127	0.411419
Contig005806_C_parapsilosis_CDC317	135245	136984	0.431609
Contig005806_C_parapsilosis_CDC317	138745	140625	0.425306
Contig005806_C_parapsilosis_CDC317	142965	144683	0.435718
Contig005806_C_parapsilosis_CDC317	144882	146741	0.404839
Contig005806_C_parapsilosis_CDC317	147968	149761	0.418060
Contig005806_C_parapsilosis_CDC317	151292	153097	0.370986
Contig005806_C_parapsilosis_CDC317	158948	160039	0.458791
Contig005806_C_parapsilosis_CDC317	171153	172211	0.406043
Contig005806_C_parapsilosis_CDC317	172624	175605	0.361167
Contig005806_C_parapsilosis_CDC317	175824	177548	0.383768
Contig005806_C_parapsilosis_CDC317	177571	178046	0.378151
Contig005806_C_parapsilosis_CDC317	178179	180008	0.390164
Contig005806_C_parapsilosis_CDC317	181194	183569	0.367003
Contig005806_C_parapsilosis_CDC317	183769	185942	0.361086
Contig005806_C_parapsilosis_CDC317	186002	186547	0.412088
Contig005806_C_parapsilosis_CDC317	187234	188538	0.394636
Contig005806_C_parapsilosis_CDC317	189685	193035	0.389436
Contig005806_C_parapsilosis_CDC317	193475	195790	0.455527
Contig005806_C_parapsilosis_CDC317	195870	196943	0.365922
Contig005806_C_parapsilosis_CDC317	197354	198262	0.388339
Contig005806_C_parapsilosis_CDC317	198310	201450	0.376950
Contig005806_C_parapsilosis_CDC317	201846	202397	0.422101
Contig005806_C_parapsilosis_CDC317	202809	203096	0.378472
Contig005806_C_parapsilosis_CDC317	203247	203915	0.405082
Contig005806_C_parapsilosis_CDC317	204458	207852	0.392047
Contig005806_C_parapsilosis_CDC317	207995	209224	0.386992
Contig005806_C_parapsilosis_CDC317	209464	210621	0.405009
Contig005806_C_parapsilosis_CDC317	211880	213409	0.392810
Contig005806_C_parapsilosis_CDC317	213559	215112	0.411840
Contig005806_C_parapsilosis_CDC317	216748	218727	0.400505
Contig005806_C_parapsilosis_CDC317	223443	223646	0.377451
Contig005806_C_parapsilosis_CDC317	224790	227204	0.411594
Contig005806_C_parapsilosis_CDC317	227289	228086	0.393484
Contig005806_C_parapsilosis_CDC317	228199	231699	0.400457
Contig005806_C_parapsilosis_CDC317	231713	232384	0.425595
Contig005806_C_parapsilosis_CDC317	232440	233306	0.402537
Contig005806_C_parapsilosis_CDC317	233307	234623	0.397874
Contig005806_C_parapsilosis_CDC317	234683	236527	0.405962
Contig005806_C_parapsilosis_CDC317	236672	238849	0.410009
Contig005806_C_parapsilosis_CDC317	238931	240586	0.408816
Contig005806_C_parapsilosis_CDC317	241166	242812	0.413479
Contig005806_C_parapsilosis_CDC317	244005	246284	0.394737
Contig005806_C_parapsilosis_CDC317	247733	248623	0.404040
Contig005806_C_parapsilosis_CDC317	251448	253127	0.411310
Contig005806_C_parapsilosis_CDC317	253590	255920	0.452595
Contig005806_C_parapsilosis_CDC317	260068	260838	0.380026
Contig005806_C_parapsilosis_CDC317	261073	262383	0.412662
Contig005806_C_parapsilosis_CDC317	262408	266127	0.398656
Contig005806_C_parapsilosis_CDC317	266293	267606	0.420091
Contig005806_C_parapsilosis_CDC317	267713	268756	0.415709
Contig005806_C_parapsilosis_CDC317	269043	269507	0.365591
Contig005806_C_parapsilosis_CDC317	269571	271619	0.419229
Contig005806_C_parapsilosis_CDC317	272935	273609	0.392593
Contig005806_C_parapsilosis_CDC317	273726	274082	0.422969
Contig005806_C_parapsilosis_CDC317	274193	276571	0.392182
Contig005806_C_parapsilosis_CDC317	276715	278556	0.376764
Contig005806_C_parapsilosis_CDC317	279094	280413	0.400000
Contig005806_C_parapsilosis_CDC317	282609	283853	0.412048
Contig005806_C_parapsilosis_CDC317	286490	287725	0.411812
Contig005806_C_parapsilosis_CDC317	290018	291277	0.412698
Contig005806_C_parapsilosis_CDC317	293696	295009	0.411720
Contig005806_C_parapsilosis_CDC317	300428	301369	0.403397
Contig005806_C_parapsilosis_CDC317	308232	309482	0.366906
Contig005806_C_parapsilosis_CDC317	309546	312311	0.396963
Contig005806_C_parapsilosis_CDC317	312902	314026	0.415111
Contig005806_C_parapsilosis_CDC317	314162	317113	0.393293
Contig005806_C_parapsilosis_CDC317	317294	318982	0.404381
Contig005806_C_parapsilosis_CDC317	320362	323067	0.378788
Contig005806_C_parapsilosis_CDC317	324184	325314	0.388152
Contig005806_C_parapsilosis_CDC317	325917	326765	0.467609
Contig005806_C_parapsilosis_CDC317	329917	332598	0.427293
Contig005806_C_parapsilosis_CDC317	332773	333672	0.370000
Contig005806_C_parapsilosis_CDC317	334520	335410	0.384961
Contig005806_C_parapsilosis_CDC317	336582	338129	0.389535
Contig005806_C_parapsilosis_CDC317	339444	341072	0.391037
Contig005806_C_parapsilosis_CDC317	342225	343769	0.388997
Contig005806_C_parapsilosis_CDC317	343818	344540	0.392808
Contig005806_C_parapsilosis_CDC317	345158	346474	0.432043
Contig005806_C_parapsilosis_CDC317	346672	350052	0.382431
Contig005806_C_parapsilosis_CDC317	350127	350657	0.370998
Contig005806_C_parapsilosis_CDC317	351047	353773	0.384672
Contig005806_C_parapsilosis_CDC317	355644	356369	0.417355
Contig005806_C_parapsilosis_CDC317	356665	357726	0.378531
Contig005806_C_parapsilosis_CDC317	358226	358432	0.362319
Contig005806_C_parapsilosis_CDC317	360488	364177	0.387805
Contig005806_C_parapsilosis_CDC317	364318	365562	0.380723
